"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"MTG_L_4_4",-0.024603959534322,0.0339852002606045,0.0057741154120928,-0.342430354176201,-0.420260790743624,0.321965527598106
"MTG_R_4_4",0.0154879065694538,0.0693605067098492,0.0526184820228337,-0.308449141458634,-0.426267746370276,0.355105725360551
"ITG_L_7_1",-0.00311196137072286,-0.0162102825967275,-0.015394885161525,-0.308740266906656,-0.524477550246649,0.242251867312262
"ITG_R_7_1",-0.00681647574645407,-0.0110186081048331,-0.00646240156301168,-0.376369480325843,-0.481019392924031,0.204153188112097
"ITG_L_7_2",-0.0157882900608388,-0.023929597099551,0.0152851085557685,-0.348515449800065,-0.500796179696478,0.361207149562871
"ITG_R_7_2",-0.00493389903765278,0.00133813407792416,0.00298139119299855,-0.30917368366958,-0.41806241343504,0.321912304970996
"ITG_L_7_3",-0.0390402639301238,-0.0076965575913063,-0.029373599007347,-0.437291510400341,-0.389434831295554,0.200699368219612
"ITG_R_7_3",-0.0316507582282144,-0.0350130322610333,-0.0207586134000643,-0.431236151100584,-0.429471084647615,0.21756080737289
"ITG_L_7_4",-0.031848191453903,0.0131347768655553,-0.0215327712089073,-0.420179719211581,-0.395128491205583,0.213252504567718
"ITG_R_7_4",-0.0404197441457072,6.09896880367385e-05,-0.00490003701315899,-0.435058898950821,-0.405031901636021,0.250704313565774
"ITG_L_7_5",-0.0374348700322688,-0.0252905523633898,0.0178640786136752,-0.396127965159357,-0.500805595390473,0.3561905651084
"ITG_R_7_5",-0.00767067035844892,-0.0126364505674824,0.0082734933262607,-0.334276328017168,-0.487267489843192,0.323135127226763
"ITG_L_7_6",-0.0240420593651336,-0.0145020546533889,0.0041221023275671,-0.323021723826109,-0.476387653023774,0.353971647842928
"ITG_R_7_6",-0.00196180779879323,0.00686440625289695,0.00130541754951278,-0.266286614823433,-0.430592435988582,0.34220947620218
"ITG_L_7_7",-0.0281765578268496,-0.00923993286925018,-0.0222646465140067,-0.336526394094884,-0.47876746598362,0.277580219405829
"ITG_R_7_7",0.0130742808767283,-0.0042145487531047,-0.00248797397698165,-0.224776776562556,-0.470949499389325,0.319310576569355
"FuG_L_3_1",-0.00387563409860891,-0.0795541935331128,-0.0538950374468622,-0.347241783369624,-0.531743046405676,0.257339010874799
"FuG_R_3_1",-0.0132482575815453,-0.130612989618343,-0.0573546103604385,-0.34917548560845,-0.55746034557353,0.250343999624254
"FuG_L_3_2",-0.0387174570668425,-0.106360185587837,-0.019452560383956,-0.349690171695679,-0.571749943809509,0.291224295194198
"FuG_R_3_2",-0.0295519008082655,-0.0355621520190903,-0.0775279053423919,-0.316628873291722,-0.486629105324566,0.197767843148983
"FuG_L_3_3",-0.0128080775792336,-0.142055889651971,-0.0183435617433628,-0.285253231281741,-0.57245966659322,0.318714035828418
"FuG_R_3_3",0.0369362778081468,-0.0430908203859589,-0.0354775596525391,-0.237115084530676,-0.496900302317692,0.300166175067572
"PhG_L_6_1",0.00352399813196219,-0.0134354278213535,-0.0101583079436843,-0.299894421238245,-0.486999407496635,0.192640372217222
"PhG_R_6_1",0.00240807808009615,-0.0194161496317682,-0.00863587570773334,-0.280902405484436,-0.533850708425423,0.187179475885869
