"Full","Male","Female"
0.40158547498732,0.342994096441887,0.189626777804651
0.194039246728598,0.123259728483755,0.074264736943307
0.196991501095691,0.148024367789398,-0.0692286351609633
0.597842027881652,0.58544655298972,0.439575601052706
0.585766425807843,0.583554740611657,0.386893592446605
0.436864294288206,0.374289672874012,0.258550245443792
0.469014587919899,0.441075144465402,0.258239609097424
0.270859401891277,0.237818931044001,-0.0151213956679286
0.253671243403468,0.296204308519021,-0.136035038379506
0.426989080277001,0.420636108670884,0.178583127060017
0.443122736990809,0.436672403154504,0.190676179226208
0.175630492270153,0.111319511626271,-0.0157890791009184
0.137046727419025,0.152275080367205,-0.13638854499506
0.328940954156408,0.271848441332717,0.122046326626272
0.360353076485785,0.369448377116294,0.10124967547814
0.174316606701629,0.099208839059669,0.036975310051285
0.118121958977961,0.118921042872081,-0.157715859819951
0.206581019945377,0.19661059268244,-0.014118416399449
0.260905075161218,0.238695744608397,0.0320855032401682
0.431980795699523,0.359923751953371,0.327043203238898
0.370995013607134,0.384559712441323,0.152924855063987
0.415182588811505,0.331325520252449,0.34834860766173
0.373533443031124,0.322964550807281,0.249812587885301
0.443756680711046,0.381286882534646,0.277856333676514
0.320282280548358,0.29857844224845,0.0918136519939705
0.542157050570902,0.498805398924326,0.375563557939765
0.508715958317972,0.443427155766594,0.354070371531521
