"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"IPL_L_6_2",-0.0944827878802678,0.066309562015295,-0.052176301119232,-0.465283791823379,-0.400401026401549,-0.205489319859783
"IPL_R_6_2",-0.130485833366488,0.0601455571000582,-0.0163069696038292,-0.485255401848339,-0.441367038059046,-0.165524771657126
"IPL_L_6_3",-0.132676669674647,0.0445370603869026,-0.023199267251807,-0.466082329872104,-0.459586915661956,-0.169012055708358
"IPL_R_6_3",-0.108865064902353,-0.00303812165991441,-0.0273967557565935,-0.42255020568476,-0.496136626271273,-0.163211194558608
"IPL_L_6_4",-0.122391414292854,0.0672647889059912,-0.0318698183199589,-0.440558857693436,-0.436215776496347,-0.180192037807323
"IPL_R_6_4",-0.142549163000948,0.0330129076229716,-0.051216434313222,-0.435831655993377,-0.480342684477691,-0.181884674892909
"IPL_L_6_5",-0.0683059034745875,0.0601663307934669,-0.00621783464503351,-0.414134154587093,-0.446793630951005,-0.163862262720149
"IPL_R_6_5",-0.0527654529145623,0.0373134374213952,-0.0173694968334725,-0.391987795772502,-0.47903135743351,-0.168671449971487
"IPL_L_6_6",0.132148063052946,-0.175046559034279,-0.0752286084901104,-0.21020942648224,-0.663679643081358,-0.175564367246988
"IPL_R_6_6",0.128162753151468,-0.197391684603908,-0.0740205648800902,-0.234527719554561,-0.660861732513461,-0.174108980573692
"Pcun_L_4_1",-0.0438216632306684,-0.0611538417085486,-0.0462985005891999,-0.418502914946108,-0.637307581008074,-0.187413804584951
"Pcun_R_4_1",-0.068512114779949,-0.0486589287163752,-0.0318868377251064,-0.464559408645706,-0.620471666987124,-0.163986257763489
"Pcun_L_4_2",-0.0569810398108397,-0.0806075593610599,-0.0392187241375663,-0.41781683973752,-0.690695489723426,-0.15167503387557
"Pcun_R_4_2",-0.063137761393868,-0.10665815431833,-0.0340637845056765,-0.418985776167131,-0.722635894127207,-0.135270456383404
"Pcun_L_4_3",0.0470167064811225,-0.135482952718719,-0.0543815290040143,-0.297475574825994,-0.681444038994349,-0.180482000464506
"Pcun_R_4_3",0.0367608635711058,-0.17856569860431,-0.0638782589552224,-0.326875361734495,-0.704458981967834,-0.17084218528649
"Pcun_L_4_4",0.00845243699824803,-0.176133597067955,-0.0834083271850292,-0.2634184596662,-0.723113530074833,-0.179195698588569
"Pcun_R_4_4",0.018020999414925,-0.215743566812054,-0.106082299827474,-0.252975950309379,-0.723474671929109,-0.181192450830782
"PoG_L_4_1",-0.0855528618646024,-0.0570203443108263,0.108941350797752,-0.471834533391075,-0.604486009526969,-0.0296322223712876
"PoG_R_4_1",-0.0445154465036015,-0.0855255308890611,0.126529469727908,-0.430982611695839,-0.63209387113387,-0.0152544325197319
"PoG_L_4_2",0.0842316933149076,-0.126375593893564,0.00841468656014448,-0.198666982422041,-0.727642113767565,-0.0901211213397854
"PoG_R_4_2",0.0867956017336119,-0.124226279212391,0.00035115358740362,-0.207698383565976,-0.734339707177815,-0.102244548812751
"PoG_L_4_3",-0.110986301066162,-0.00565957533386745,0.0788751450709943,-0.503482283684896,-0.524388176646502,-0.0461007192217264
"PoG_R_4_3",-0.0549332602717314,-0.054990468069693,0.0800012166863069,-0.429755486982381,-0.607235420665577,-0.0355391445630189
"PoG_L_4_4",-0.114308026627973,-0.0484363820059964,0.0365048265829924,-0.503696752399833,-0.590237613946549,-0.0561875297904715
"PoG_R_4_4",-0.0914997615201064,-0.0450099732147159,0.035699879441884,-0.531380627292574,-0.604643893723277,-0.0327611760133986
"INS_L_6_1",0.0719349360415776,-0.0763620282165031,-0.0215462131063454,-0.0619091352333018,-0.735794037284414,-0.141902206651583
"INS_R_6_1",0.0533105835762977,-0.0603800631701885,-0.0157021424884595,-0.065781936107456,-0.724863263068361,-0.145850406661113
"INS_L_6_2",0.0065513134664251,-0.0371173960880237,0.00927842046201184,-0.329807769231352,-0.67072319817624,-0.0615814134972829
"INS_R_6_2",0.000100213133322944,-0.0334307493705904,0.00933159599498305,-0.346714968796783,-0.651048711944013,-0.0527135807889861
"INS_L_6_3",0.00681515894809034,-0.0317254717452731,-0.00472057024300046,-0.305401907698735,-0.626341260644383,-0.106933054540657
"INS_R_6_3",0.00339059683446103,-0.0326381042487467,-0.00557372264675514,-0.330093174111877,-0.659985830681284,-0.108971832129529
"INS_L_6_4",0.0197193921137641,-0.0382946755229841,-2.31739611012345e-05,-0.263595416505754,-0.677045075346717,-0.0985040369263506
"INS_R_6_4",0.0242275010459327,-0.0466067431249906,0.00684695456519661,-0.255914827190262,-0.667649132238645,-0.0773607068803895
"INS_L_6_5",0.0542527883908784,-0.0643362252531435,-0.00804168332864026,-0.106028864631688,-0.733162148119024,-0.101397703054111
"INS_R_6_5",0.054110034125341,-0.0617387379181637,-0.00958097728232696,-0.0714362450790147,-0.733803661818528,-0.107321930658004
"INS_L_6_6",0.049012121951918,-0.0745598918307717,-0.00145088843217931,-0.196743414744431,-0.701117895718367,-0.082544124618896
"INS_R_6_6",0.0408372684328042,-0.0610716248980634,0.000422870638858224,-0.16370023159025,-0.696677173760611,-0.0679482711980017
"CG_L_7_1",-0.0221456237268161,-0.101897966316986,-0.00917219768514902,-0.299481448211637,-0.712679422630876,-0.0903592245718834
"CG_R_7_1",-0.0207148470944115,-0.095239518051236,-0.00619483220791979,-0.300601485374458,-0.71309402013509,-0.0869698593775596
"CG_L_7_2",-0.0168461616312306,-0.0275212580385605,0.0212537292518148,-0.354773597244761,-0.635867716397794,0.00804753009617703
"CG_R_7_2",-0.00998870740053833,-0.0571144910564383,0.0416850317479063,-0.309075627950738,-0.700236395419658,0.0153054578549003
"CG_L_7_3",-0.0343516088882101,-0.10054410701331,0.107438678629768,-0.362104938453651,-0.664092050983215,0.0125823681854665
"CG_R_7_3",-0.0548043319841318,-0.0775903654223169,0.076840141806918,-0.417752866156779,-0.663158761889715,0.00303205876948516
"CG_L_7_4",-0.0316432767412442,-0.0350824977523967,0.00562751540649673,-0.445132583042449,-0.64119593092772,-0.102419715260979
"CG_R_7_4",-0.035240789266336,-0.0368140749496429,0.0135215023918796,-0.434964598975436,-0.642090282494147,-0.070280760477363
"CG_L_7_5",-0.0643917779886194,-0.0575190371734148,0.0800852708816812,-0.459394881734471,-0.658614231845122,0.0410324820895112
