"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"ITG_R_7_1",-0.00762987471091325,-0.0109190087387306,0.00551587739446532,-0.383029293028523,-0.490259516274043,-0.121344267304545
"ITG_L_7_2",-0.018507453761637,-0.0223111001229938,-0.00659610911590897,-0.354794841608934,-0.513370610488089,-0.230334197481318
"ITG_R_7_2",-0.00744813004311379,0.00323876087946545,0.00183980553711712,-0.318185657769073,-0.426735193099577,-0.197573219024174
"ITG_L_7_3",-0.0386354868323684,-0.00410054789925673,0.0259417978895909,-0.438245608172805,-0.387729468460666,-0.115897895522034
"ITG_R_7_3",-0.0354421342991488,-0.0339517202236271,0.0208573284849393,-0.438842950039235,-0.433265413025778,-0.128605111400726
"ITG_L_7_4",-0.0337541766689301,0.016402774862892,0.0136668327619708,-0.425928609367219,-0.397675690443408,-0.133365298142584
"ITG_R_7_4",-0.0481018828885564,-0.00472254310813678,-0.00489774979485666,-0.44816888027948,-0.422170275300663,-0.176677251165366
"ITG_L_7_5",-0.040064277812798,-0.0233201692797225,-0.00980190694990765,-0.400092859122649,-0.514819178573884,-0.231392560013038
"ITG_R_7_5",-0.00977362134726812,-0.0101563452982773,-0.000973095916709727,-0.339709967293902,-0.497197940367063,-0.197179816044916
"ITG_L_7_6",-0.0268601791062052,-0.00893500645083864,0.00255586878453662,-0.327458042132374,-0.490370067311873,-0.232853968303046
"ITG_R_7_6",-0.00589429347750248,0.00856874155559477,0.00362018838014267,-0.274943607548871,-0.451891038473646,-0.225308812942637
"ITG_L_7_7",-0.0283145999759727,-0.000807162609890644,0.0204922293119214,-0.338731923734341,-0.486012796192372,-0.175602074518992
"ITG_R_7_7",0.00890301402679893,-0.00210337343772346,0.00687092557293118,-0.232899846769144,-0.492858109481504,-0.209986023488276
"FuG_L_3_1",-0.00414215084502765,-0.0706694042099525,0.0620753449738104,-0.35033494687245,-0.538841946631392,-0.144702269864316
"FuG_R_3_1",-0.0150112928101389,-0.120875361650058,0.0711400397594566,-0.35622858289321,-0.566264463075754,-0.141969859970895
"FuG_L_3_2",-0.0449397438936237,-0.0972768824570044,0.0439456065754776,-0.35979255894634,-0.587656715700157,-0.166678272803153
"FuG_R_3_2",-0.03510733978711,-0.0180327559091728,0.0880337875652932,-0.324515571686884,-0.487354647320983,-0.0884484904391754
"FuG_L_3_3",-0.0174036527161855,-0.119544741024158,0.0657061426018969,-0.291663382693852,-0.579946880673862,-0.17531897855148
"FuG_R_3_3",0.029622127158682,-0.0215292845247388,0.0733457832790846,-0.244924744572266,-0.503669954697772,-0.1638270083943
"PhG_L_6_1",0.00397302134754608,-0.0123337190863188,0.0107914554187099,-0.300910377088524,-0.491774525294247,-0.0975620863898169
"PhG_R_6_1",0.00266796759068622,-0.018322742809068,0.0105797967046361,-0.285230991394528,-0.540481439617407,-0.0920412581407676
"PhG_L_6_2",0.00199552535445021,-0.0114187551252471,0.00320885386269232,-0.168695055313895,-0.528269330069521,-0.149828190404629
"PhG_R_6_2",0.00763845244375189,-0.0138974852518519,0.00683895046659679,-0.124346583492384,-0.52489340044654,-0.121214904407334
"PhG_L_6_3",0.00903013540834329,-0.0153921703257263,0.00675313891396515,-0.11589070401656,-0.570452167767303,-0.146793790009806
"PhG_R_6_3",0.0108496587936418,-0.00861381117091407,0.00642869578732635,-0.0585479361440675,-0.504859318457773,-0.124574593748425
"PhG_L_6_4",-0.00480248956421409,-0.0133629536861048,0.0115625586785994,-0.29743764752461,-0.519605653145308,-0.102823198190421
"PhG_R_6_4",-0.00304576805852056,-0.0109260418794356,0.00712626928757412,-0.286815760859244,-0.500337729344438,-0.116911875442146
"PhG_L_6_5",0.00473456198916809,-0.00768594510015414,0.0063523970254099,-0.262814319909857,-0.457740434802922,-0.0957715216669384
"PhG_R_6_5",-0.00504454367529763,-0.0204532901777173,0.00958705146195769,-0.355373149789721,-0.485837551339486,-0.126211259197336
"PhG_L_6_6",-0.0067779110253599,-0.00997247957673794,0.00671938365080792,-0.327096578946155,-0.550575044162403,-0.14447891229342
"PhG_R_6_6",0.000553126409634511,-0.0159500062754012,0.0081678453915533,-0.200465374920799,-0.553677997298983,-0.131790413491349
"pSTS_L_2_1",-0.00763022990027355,-0.0151125024374319,-0.0121982925126674,-0.288074087163268,-0.492448055934931,-0.265909308787449
"pSTS_R_2_1",0.0199823732950058,-0.00749900796764014,-0.0220529691892315,-0.215719781851356,-0.476615891414003,-0.291647595347386
"pSTS_L_2_2",-0.0160464294081028,-0.0206309703392294,-0.0192752909397188,-0.333995176489988,-0.507934106105046,-0.297799522017126
"pSTS_R_2_2",0.0064159183300169,-0.0069471448148543,-0.0113545255601409,-0.263027037560917,-0.502094418435318,-0.289544154133296
"SPL_L_5_1",-0.0723213360221046,0.00600902190372552,-0.0138180486388877,-0.481328240194106,-0.452235111824815,-0.248268959080116
"SPL_R_5_1",-0.107371404853076,-0.00280665094703025,-0.0432727907836397,-0.486934051875735,-0.474050520208216,-0.300427692136229
"SPL_L_5_2",-0.0539814319964844,0.00593182351780073,-0.00647819686564284,-0.415840360674789,-0.464440745958504,-0.227766628161986
"SPL_R_5_2",-0.0827266960006571,0.002676631973404,-0.0148499538628987,-0.465270670108551,-0.471593504678855,-0.248475551388549
"SPL_L_5_3",-0.0435412937094267,-0.0312689124634685,-0.0145850480916663,-0.383240988270138,-0.539625654490753,-0.23549240121985
"SPL_R_5_3",-0.0347111904971837,-0.0263454590693245,-0.0290947024584087,-0.381883652224512,-0.547041309596044,-0.285789223978534
"SPL_L_5_4",-0.0891926363432951,-0.0116553989800428,-0.0108158986640515,-0.492788090546558,-0.504061585135546,-0.234328005177292
"SPL_R_5_4",-0.0775543177641688,-0.0111997837630025,-0.0385139313108132,-0.469802353105824,-0.511149716878155,-0.30000805201003
"SPL_L_5_5",-0.0329989879892514,-0.0121973523318994,-0.0152850720438805,-0.38473885406126,-0.512962060062852,-0.250437168994967
"SPL_R_5_5",-0.0365034846449364,-0.0251659376626716,-0.0295184306363409,-0.375339310787952,-0.539915470255743,-0.279623790512276
"IPL_L_6_1",0.0164211788188114,-0.00394917144939794,-0.0868864949103311,-0.330075333788349,-0.47510882211264,-0.260725063764809
"IPL_R_6_1",0.0228807956732568,-0.063400741951354,-0.0691916018909467,-0.303333577867416,-0.519720301497381,-0.253450436687778
"IPL_L_6_2",-0.103420239527247,0.00784484472689822,-0.0287002432852612,-0.435416433280707,-0.448347919043684,-0.247324266822886
"IPL_R_6_2",-0.139709118110759,-0.0297771845221718,-0.0296802383226009,-0.45234393285748,-0.503027536364809,-0.269598537762584
"IPL_L_6_3",-0.140686137733847,-0.0694949625620865,0.0107639814844324,-0.431141788973312,-0.53316095105594,-0.221688197154748
"IPL_R_6_3",-0.111839527392543,-0.0789784115197762,-0.0199295593230802,-0.384499879046675,-0.548762998686399,-0.25678312920491
"IPL_L_6_4",-0.131764938524525,-0.0168020813522978,-0.0113825855391839,-0.407527890771625,-0.467928768965218,-0.281794080686973
"IPL_R_6_4",-0.147963528371084,-0.0411635726496107,0.00833419526391253,-0.398250701459749,-0.503611493947276,-0.270177880172798
"IPL_L_6_5",-0.0824325242430157,-0.0473683739136778,-0.189989985618425,-0.382675179582992,-0.493722018259389,-0.358350168066152
"IPL_R_6_5",-0.0619894024525862,-0.0749495726089877,-0.0482042491999844,-0.35654647257113,-0.52718226295896,-0.299512030271554
"IPL_L_6_6",0.14978006603974,-0.0623879558244212,-0.0609548180316375,-0.151846267200594,-0.541107076575557,-0.290278998395509
"IPL_R_6_6",0.149212833565722,-0.0467731096034585,-0.0750044004227937,-0.176193023313854,-0.528712287268393,-0.307874859719632
"Pcun_L_4_1",-0.0375269741235095,-0.0116573884935805,-0.0579821800502104,-0.361344826117382,-0.516528358860647,-0.302757348291273
"Pcun_R_4_1",-0.0634223291953917,-0.0142547542502929,-0.0462279723657273,-0.408929020012336,-0.51671657538508,-0.295004016265944
"Pcun_L_4_2",-0.0489977339337048,-0.0385983760545997,-0.0529734035121021,-0.355039812064313,-0.569474847900613,-0.280732079329732
