"ROI","GMV_structural_phenotype","NMDA"
114,0.527480054424686,6.43793952572459
115,0.553489720078164,4.05440120426527
116,0.528017218460786,4.74711820172803
117,0.513634927316423,5.87078455343734
118,0.529234319315214,5.57604911974553
119,0.581132376509612,5.6935121527663
120,0.580664768279139,5.85773962488386
121,0.530254139423041,7.31206594848163
122,0.516293957934219,7.32478891485492
123,0.546757896902638,7.20061188594252
124,0.544839099750969,7.07668571816933
125,0.489503421473219,6.3750345262307
126,0.512000665259709,6.02337161592563
127,0.50131855428015,6.21501103233389
128,0.513335540968717,5.9083394311765
129,0.574189771480757,6.46143435332536
130,0.574502682617207,6.11859769900602
131,0.537336061182921,6.36201232196665
132,0.544009929038147,5.99376739743433
133,0.552905411649572,6.57276598743075
134,0.574629707477316,6.33143653114921
135,0.515326303814334,5.78238764755897
136,0.564132816841691,5.69539348405776
137,0.494697352406859,6.53512091636996
138,0.549059163549247,6.25167742622979
139,0.574277360853851,6.3750306670115
140,0.583862761149508,6.39253368977396
141,0.514287710141978,5.65282875854815
142,0.548280924218552,5.3498575484844
143,0.540846092514037,6.56264788523068
144,0.578336476802254,6.38734277552143
145,0.582190467467725,6.60119794850838
146,0.568477637395968,6.46426084174151
147,0.547596887683089,6.38226881506139
148,0.548896061494129,6.55698457866386
149,0.592870226563015,6.85594796162516
150,0.60793238106462,6.48102767689376
151,0.744656253832123,7.49189630101321
152,0.786838479772566,7.14394375477373
153,0.681884190651544,7.55854400453679
154,0.701216333780674,7.22290173818779
155,0.658067514924388,6.30035876916041
156,0.663824164495242,5.9945465611831
157,0.636705630266922,6.12307303574108
158,0.632465297367508,6.13693638056907
159,0.604374819586119,6.17497035714132
160,0.651199992979908,5.97882076340086
161,0.550223464251638,6.00985974917567
162,0.549638005248465,5.97159168795598
163,0.574364749976934,7.07800112963362
164,0.540729963593808,7.15240943977746
165,0.575791370294694,6.88277210621807
166,0.567398449728064,7.0631741604778
167,0.552224909565226,7.38095502351757
168,0.58489312911461,7.42104779641539
169,0.591257295009485,6.98113961322057
170,0.592949304869203,6.85044509764993
171,0.600401918552801,7.24505000292768
172,0.572893750787237,7.21893825063155
173,0.601141693434597,7.31799600812849
174,0.57496849871063,7.33063932149286
175,0.667211668316542,7.05779298662244
176,0.668872298421749,7.08845264330486
177,0.580888649239257,5.52543804084392
178,0.588929727652229,5.77941340436561
179,0.552496529858523,6.74072223629758
180,0.556755246219602,6.49618750020021
181,0.685783376497988,6.05285507068789
182,0.674109330469171,6.05458171630837
183,0.595144259119228,6.41477904901202
184,0.625152372408237,6.65453791125113
185,0.624989442661414,6.85656783320959
186,0.663768218623553,6.81578407732349
187,0.559871438097562,6.76545292069817
188,0.559103011076745,6.95890780393036
189,0.575542489506795,6.83930980325749
190,0.402668725197156,6.72705795846263
191,0.662783297020496,7.13875130075493
192,0.700893051073087,7.21443042087159
193,0.466908328705969,6.35379062549396
194,0.442058407502299,6.69924062478726
195,0.664377852528241,7.00488760722815
196,0.596717444217045,7.12029671737862
197,0.754803807020379,6.92500986559351
198,0.798726133623541,6.87864368694289
199,0.478294164651374,5.91498370387054
200,0.350120942483354,5.75229755717849
201,0.569950560453924,6.28630605289374
202,0.526758710809397,6.03535125700449
203,0.44457933957943,5.17664175448915
204,0.251379824244946,5.09181144261714
205,0.492246150142473,6.01822869492424
206,0.375258867496057,5.94139904470227
207,0.52583784319768,5.64497936594026
208,0.55304123080748,5.59808251234811
209,0.545450181246138,6.73162611366936
210,0.565710841443228,6.52583311742698
211,0.583833744750187,5.67012007115625
212,0.59202645402376,6.06860008201329
213,0.56383672192251,6.76232586943834
214,0.589882812970244,6.26408131322819
215,0.584066241532727,6.51238341112124
216,0.588295574057511,6.421866160121
217,0.606388122918992,6.99150969784844
218,0.612023783747789,6.97887076277491
