"ROI","GMV_structural_phenotype","NMDA"
139,0.398539960896116,6.3750306670115
140,0.414756295663025,6.39253368977396
141,0.448651512146879,5.65282875854815
142,0.408201362295989,5.3498575484844
143,0.556304722248157,6.56264788523068
144,0.576450050294019,6.38734277552143
145,0.380067464758855,6.60119794850838
146,0.366527770060388,6.46426084174151
147,0.483583830906621,6.38226881506139
148,0.448827550100864,6.55698457866386
149,0.414185683443006,6.85594796162516
150,0.37533426981842,6.48102767689376
151,0.425989882948865,7.49189630101321
152,0.411545306933985,7.14394375477373
153,0.516105599605738,7.55854400453679
154,0.535335022375925,7.22290173818779
155,0.47385981318899,6.30035876916041
156,0.44019508713536,5.9945465611831
157,0.387962222051336,6.12307303574108
158,0.326015893653681,6.13693638056907
159,0.462658145400799,6.17497035714132
160,0.417510889802289,5.97882076340086
161,0.301774181739501,6.00985974917567
162,0.173079206914921,5.97159168795598
163,0.443634006205818,7.07800112963362
164,0.468484378738681,7.15240943977746
165,0.506188252153889,6.88277210621807
166,0.484800590214069,7.0631741604778
167,0.52169344239104,7.38095502351757
168,0.487183344150953,7.42104779641539
169,0.473631269925304,6.98113961322057
170,0.468261844705898,6.85044509764993
171,0.449713742831969,7.24505000292768
172,0.419983680422563,7.21893825063155
173,0.469267620767378,7.31799600812849
174,0.424135418080478,7.33063932149286
175,0.525423180390415,7.05779298662244
176,0.550928311196893,7.08845264330486
177,0.454407697025828,5.52543804084392
178,0.523530454350505,5.77941340436561
179,0.384555343147832,6.74072223629758
180,0.377191670536599,6.49618750020021
181,0.416290797852022,6.05285507068789
182,0.377357642204476,6.05458171630837
183,0.437337941119966,6.41477904901202
184,0.463197666348155,6.65453791125113
185,0.423811744834777,6.85656783320959
186,0.49478363963638,6.81578407732349
187,0.585786847664953,6.76545292069817
188,0.488154789375317,6.95890780393036
189,0.222689077544361,6.83930980325749
190,0.176931857961412,6.72705795846263
191,0.152349617975057,7.13875130075493
192,0.274854983808874,7.21443042087159
193,-0.06477232559795,6.35379062549396
194,0.0858111432248776,6.69924062478726
195,0.53270041429654,7.00488760722815
196,0.57070444829105,7.12029671737862
197,0.31418326106362,6.92500986559351
198,0.389282956497132,6.87864368694289
199,0.124486611281081,5.91498370387054
200,0.255423943566341,5.75229755717849
201,0.421222695335441,6.28630605289374
202,0.482870331832329,6.03535125700449
203,-0.110356514009434,5.17664175448915
204,0.0921464079568381,5.09181144261714
205,0.148865301902509,6.01822869492424
206,0.336007051624025,5.94139904470227
207,0.112960248449999,5.64497936594026
208,0.113569111250466,5.59808251234811
209,0.250799949106031,6.73162611366936
210,0.308414826905917,6.52583311742698
211,0.379894283597245,5.67012007115625
212,0.332824342074014,6.06860008201329
213,0.397936509880139,6.76232586943834
214,0.283193972954706,6.26408131322819
215,0.33885044191037,6.51238341112124
216,0.225531557483155,6.421866160121
217,0.39302091082654,6.99150969784844
218,0.366451831394406,6.97887076277491
