"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"OrG_R_6_6",-0.0312272856826073,-0.0379781120763873,0.0195229151393535,-0.563175581200856,-0.522824218708871,-0.0499757624911079
"PrG_L_6_1",-0.0703229334631712,-0.0644058743471616,0.00922349728521179,-0.591009499327113,-0.516184811035025,-0.0876136310270367
"PrG_R_6_1",-0.0521509166074317,-0.0414628603024414,0.016017948468626,-0.615832240099362,-0.51941491844636,-0.0791045936054571
"PrG_L_6_2",-0.065408184506601,-0.050044068176278,-0.00220789189249608,-0.595466447883871,-0.492356023055864,-0.111019840994115
"PrG_R_6_2",-0.146475276491911,-0.0915587343992699,0.0478022632016056,-0.673117819470706,-0.517505113582788,-0.0826725321797214
"PrG_L_6_3",-0.0443554257899926,-0.0280230884668442,0.0261087738918317,-0.549899571670856,-0.444493286813772,-0.0393651685716683
"PrG_R_6_3",-0.0995471476622529,-0.0214824836271609,0.048385919329031,-0.693989520820045,-0.453887494847163,-0.0336899157054591
"PrG_L_6_4",-0.0249569800980148,-0.000223131455610978,0.0123176924569161,-0.524720513853194,-0.312294683345035,-0.0319049915081824
"PrG_R_6_4",-0.0648485915409836,0.0116349562844621,0.0641680151694078,-0.602819532543289,-0.27804207313507,0.0802243244853777
"PrG_L_6_5",-0.0259082962625939,-0.0366289933404469,0.0590878010242385,-0.53384394874511,-0.498348292765475,0.0412695481179977
"PrG_R_6_5",-0.0184729744727067,-0.0255024708128907,0.0394446567132004,-0.511352913991698,-0.478651853294176,0.0234245533213016
"PrG_L_6_6",-0.050647911228924,-0.0909799558298511,-0.0262660075726561,-0.554051314115859,-0.537385363180748,-0.122502743763927
"PrG_R_6_6",-0.0772791231431769,-0.106930481560457,0.0176741110152022,-0.58536561397676,-0.5496586804231,-0.0977824149111013
"PCL_L_2_1",-0.00632200216272405,0.00919650066322315,0.0256078676548008,-0.39679719808808,-0.30030841852889,0.0848595998647122
"PCL_R_2_1",0.0108365245063925,0.00220482454156103,0.0178258031334771,-0.311793609233258,-0.340086138853056,0.0721664904783546
"PCL_L_2_2",-0.0161547895981379,-0.00258395073410518,0.0233022784004055,-0.430819753581632,-0.350072239745729,0.0224918588911367
"PCL_R_2_2",-0.0344435292090254,0.00278722401454315,0.0458686595710327,-0.459250682227419,-0.327441470233254,0.0425608970638301
"STG_L_6_1",-0.146331831301448,-0.00324390091192242,0.0082910707671775,-0.712640339400269,-0.331531314551196,-0.0965504060307907
"STG_R_6_1",-0.150440091743659,-0.00725746846412501,0.0158676679955541,-0.748199450074737,-0.352018729830062,-0.0800832328077377
"STG_L_6_2",0.00588577558384138,-0.0161097314045572,0.00256776783206001,-0.389868901477331,-0.422094734927247,-0.0147672395053457
"STG_R_6_2",0.0137341052476206,-0.00518102387428299,0.0272879117708907,-0.305046549400952,-0.380512152318171,0.0824320699943006
"STG_L_6_3",-0.0172732390408758,-0.0563533537920252,0.108395721800735,-0.465937741434063,-0.483292483830977,0.0902780017723211
"STG_R_6_3",-0.0535814028934791,0.00396781427183137,0.0910998779035554,-0.552659254031604,-0.37752877048103,0.0673908371426332
"STG_L_6_4",0.019114590277973,-0.0398987719939125,-0.0282805270601796,-0.413468194499795,-0.494328229376178,-0.102857592849293
"STG_R_6_4",0.0099907240547111,0.0228490876851716,-0.0132544642853916,-0.349744348677002,-0.263877403251028,-0.0266557837988084
"STG_L_6_5",-0.091245078524574,-0.016150800867612,0.0558664115535634,-0.683478746609225,-0.383126310958275,-0.0104454667672923
"STG_R_6_5",-0.108036169266929,0.00618191614799471,0.044650744686721,-0.703418419482481,-0.354832714336881,-0.0236782053314469
"STG_L_6_6",-0.0630912480904315,-0.012953078476118,0.0478820531525678,-0.619739010488422,-0.406261786620758,-0.0108089065947242
"STG_R_6_6",-0.00862033264431415,0.0051339025255341,0.0133038511775828,-0.498329174312728,-0.364215720312342,0.00977986390946932
"MTG_L_4_1",-0.0293300363407234,-0.00937480085153475,-0.0164655963787102,-0.598734122176059,-0.42359488925939,-0.111232209668355
"MTG_R_4_1",-0.0126454068213275,-0.00463616573308679,-0.0283244778353228,-0.526256085121707,-0.410682551368289,-0.0952457197032855
"MTG_L_4_2",-0.128821011333779,0.0118725281448485,0.0248955270045614,-0.749653009892615,-0.353344966473293,-0.0760333034552744
"MTG_R_4_2",-0.177043588876681,0.0574447400444941,0.0297609593928758,-0.774446477886087,-0.288806562757255,-0.0681051852105915
"MTG_L_4_3",-0.00458405731813505,-0.0436252957133553,-0.0593418162057414,-0.511652470544916,-0.472110009458718,-0.180951015152224
"MTG_R_4_3",-0.0339192105667764,-0.0405653813227998,-0.101147280155021,-0.562800754483285,-0.473451016570475,-0.214039086236178
"MTG_L_4_4",-0.0679067726215571,-0.0168913203620195,0.0175222913090464,-0.621867016476623,-0.42136310372923,-0.0593381791911707
"MTG_R_4_4",-0.0917255537596579,-0.0055719612686564,0.0669095109387545,-0.600636411883081,-0.417275241539498,-0.00995421714994066
"ITG_L_7_1",-0.00375281325161165,-0.00414603945689585,-0.00325208680045564,-0.475937269611358,-0.373306989529644,-0.054616881128734
"ITG_R_7_1",-0.0100947928718735,0.0106704662357347,-0.00256806310606796,-0.566648223564974,-0.197566059766595,-0.0725713158434761
"ITG_L_7_2",-0.0207715934908381,-0.0084597399640623,-0.0337005838691767,-0.579384527340537,-0.376465041467252,-0.211355104839273
"ITG_R_7_2",-0.026258511608034,-0.0159843746774861,-0.0205906276902668,-0.619920392106762,-0.428893865174938,-0.202316522462444
"ITG_L_7_3",-0.0978307782114715,0.0183616313231221,-0.0173176934567232,-0.764010145116478,-0.311783996195375,-0.149549440726002
"ITG_R_7_3",-0.0813857252861499,0.0282789829229861,-0.000651959990401407,-0.745406278124861,-0.234825148784603,-0.0981162830209737
"ITG_L_7_4",-0.0290926496358535,0.00601849659817538,-0.0123669316305105,-0.592935111941424,-0.335425940297234,-0.117020742570003
"ITG_R_7_4",-0.0322518648577793,0.0433933700544264,-0.0214445240711552,-0.578173825189488,-0.181406925834071,-0.109701058338311
"ITG_L_7_5",-0.0295176591097992,-0.0231916136781931,-0.0419970232010496,-0.591796102666644,-0.432341804754231,-0.18535888159833
"ITG_R_7_5",-0.0372673068554709,-0.0251980212301241,-0.0305808241991773,-0.617487182496842,-0.449513295062605,-0.19096849626907
"ITG_L_7_6",-0.0294556579576696,-0.00265665744418602,-0.0281895295079207,-0.569679740130448,-0.371977039804558,-0.122802337425764
"ITG_R_7_6",-0.019261813729351,-0.00847938488142749,-0.0175043813674252,-0.548410079736237,-0.398722468455514,-0.111603972476021
"ITG_L_7_7",-0.0232241458288332,-0.0119821346662734,0.00269790324880312,-0.517685866715328,-0.373405263870307,-0.0397385878918845
"ITG_R_7_7",-0.0134459197404927,-0.0100860629018378,0.0098838889505181,-0.464184451594627,-0.369115266684243,0.00220399704111203
"FuG_L_3_1",-0.0793304968889361,-0.0279746369249013,0.0231934576007485,-0.632366421882129,-0.419256752883876,-0.0468200739703019
"FuG_R_3_1",-0.0719372516745674,0.00285692750431424,0.0562097345333087,-0.580042962468963,-0.348209670803028,0.0202746084391014
"FuG_L_3_2",-0.0357054318899244,-0.164658983495443,0.00750477514677461,-0.520971673219602,-0.545751625792912,-0.0848698361070162
"FuG_R_3_2",-0.0414075039863182,-0.218465692159288,-0.0128014447762503,-0.528293335468436,-0.623958911518542,-0.11597162007092
"FuG_L_3_3",0.0318276439985203,-0.129106659821562,-0.0498150396243467,-0.440351734433965,-0.495484371747837,-0.119818914951552
"FuG_R_3_3",-0.0307911317853442,-0.196323505529307,-0.0161303632072468,-0.501179772119899,-0.570566736562462,-0.108013420389604
"PhG_L_6_1",-0.0171154367091258,-0.00031084467341835,-0.000686863805218496,-0.644971627550455,-0.333614161001512,-0.0927382816259501
"PhG_R_6_1",-0.00961316467675332,0.00329318954543976,0.010265864834366,-0.505917243168244,-0.227757407762576,0.0731695482312317
"PhG_L_6_2",0.00403517890343731,-0.00101679209313991,0.0104831087809015,-0.273610640462992,-0.297089057414579,0.112122364052139
"PhG_R_6_2",0.0050558336418195,0.00167173698155551,0.0136507436966804,-0.213118827274674,-0.217972850487461,0.135543291374247
"PhG_L_6_3",0.0172532468965847,-0.0162248214353516,0.0123143947014399,-0.128795953603304,-0.453269652077183,0.124864193068547
"PhG_R_6_3",0.00829126096556665,-0.0112921703511999,0.0148493071635761,-0.19354388344267,-0.404016361456613,0.156812288920328
"PhG_L_6_4",-0.0129462472752419,-0.00061923893224762,0.0091123126907213,-0.550897723466616,-0.324323507221042,0.0283299619841829
"PhG_R_6_4",-0.00462951367630781,0.00390585884700508,0.0113903153765525,-0.365536349482049,-0.158312525596955,0.134879825759323
"PhG_L_6_5",-0.0122120945908221,-0.00402956334309589,-0.00022464449196261,-0.661512179016642,-0.388068406536992,-0.102262049260462
"PhG_R_6_5",-0.0154478173234547,0.00262339093241163,0.0035303412941901,-0.589281668643243,-0.285324510403374,-0.0219576548526574
"PhG_L_6_6",0.00230126729237289,-0.0180594580983227,0.015264283159318,-0.402130464705502,-0.503870746553234,0.0498336806850508
"PhG_R_6_6",0.000947536385883446,-0.0221538563871311,0.0255660423444298,-0.396234283450843,-0.531389090896172,0.125974815198116
"pSTS_L_2_1",0.0132245116709199,-0.0237281709435702,-0.0281160323490476,-0.396851149446928,-0.466621412760399,-0.113829457543023
"pSTS_R_2_1",-0.0159010845045869,-0.0319487534296342,0.00144813015711536,-0.508955148118829,-0.514023592656981,-0.0426618816887756
"pSTS_L_2_2",0.0181194554166181,-0.0289888929082862,-0.0270789224658341,-0.388860128627063,-0.482852468586468,-0.133049269094204
"pSTS_R_2_2",-0.000777546084177952,-0.0218667670574123,-0.00804034322158084,-0.430204231394593,-0.521137168878579,-0.0609449967125947
"SPL_L_5_1",-0.0378897704412277,0.00809603397553772,-0.0242900267250265,-0.611225306235745,-0.366899232601666,-0.130254945388973
"SPL_R_5_1",-0.0979898712493123,0.0511081598034005,0.0142977686626258,-0.669929608620549,-0.271075760539496,-0.0432761130435897
"SPL_L_5_2",0.00144623518786798,-0.0003755575564758,-0.018263274397076,-0.465953048500902,-0.365904276317828,-0.0960859594411697
"SPL_R_5_2",-0.0423548921816247,0.00726310646399006,0.00837373775481997,-0.583313134656755,-0.369683180980794,-0.0644067242908437
"SPL_L_5_3",-0.0138260843663246,-0.0239371924413086,-0.0437749947807357,-0.51200939271708,-0.479322702959701,-0.15624708150534
"SPL_R_5_3",-0.0282039438711699,-0.0019753002206306,-0.0317808933825132,-0.561285287164207,-0.4199777203722,-0.145857820025581
"SPL_L_5_4",-0.0726685024401848,0.0214535252850623,-0.00579959943223736,-0.665158224188355,-0.331732881339665,-0.098285022913323
"SPL_R_5_4",-0.088761953068072,0.0467306746513919,0.0183435777522596,-0.663782625097005,-0.249514664880827,-0.0212976273929388
"SPL_L_5_5",-0.00800287142086662,-0.0230558697737164,-0.0388334005839138,-0.515643673783721,-0.467959703648835,-0.168474208748326
"SPL_R_5_5",-0.0142825860166524,-0.0162585656222561,-0.0372430193437497,-0.53314172833925,-0.463134686664889,-0.144190689589557
"IPL_L_6_1",-0.0621967730631388,-0.0286160854040498,0.03950920630503,-0.554714614307105,-0.362253661475979,-0.107824343784722
"IPL_R_6_1",-0.058314356475832,-0.191779853875091,-0.0497268822037258,-0.537537067450808,-0.541065245161087,-0.164269676875662
"IPL_L_6_2",-0.0468472112876973,-0.0514501734396901,-0.119912436868793,-0.570736069207257,-0.451965368694612,-0.239976855824438
"IPL_R_6_2",-0.114145266734908,-0.0548969895413684,-0.0512368328180012,-0.625991036012915,-0.443862827348673,-0.159139918964834
"IPL_L_6_3",-0.17312653912425,0.0146097511205358,-0.0638335884648312,-0.69760290482141,-0.398539960896116,-0.163489165666225
"IPL_R_6_3",-0.181224732332415,0.0110911484059291,-0.0672556742843584,-0.699510419981955,-0.414756295663025,-0.160803979576567
"IPL_L_6_4",-0.119657458951157,-0.0499105054679332,-0.124004424860014,-0.630025416365371,-0.448651512146879,-0.199946799659862
"IPL_R_6_4",-0.178818942959153,0.01385135616636,-0.0998513891611943,-0.656360956825984,-0.408201362295989,-0.157415198248915
"IPL_L_6_5",0.0662274714798264,-0.235301535438532,-0.215983932329234,-0.461872957210853,-0.556304722248157,-0.225737922681362
"IPL_R_6_5",-0.0413753151949285,-0.177188209231218,-0.158618062192747,-0.532234665875467,-0.576450050294019,-0.195810550259435
"IPL_L_6_6",-0.0649432201549772,0.00159553799476154,0.046324988503319,-0.503250571963513,-0.380067464758855,-0.0037085422340411
"IPL_R_6_6",-0.14126457102876,0.0389416604714744,0.104847278719528,-0.567367468638722,-0.366527770060388,0.0268960351780705
"Pcun_L_4_1",0.0384459688913815,-0.0279700677980611,-0.0464470394930532,-0.383286932961169,-0.483583830906621,-0.103657278424768
"Pcun_R_4_1",0.000446372969789315,-0.0113290812437308,-0.0113686586861457,-0.47763418301896,-0.448827550100864,-0.0596569643414096
"Pcun_L_4_2",0.00534685317861203,-0.00644001799854651,-0.00267942818356203,-0.421058888739299,-0.414185683443006,-0.0118396192808123
"Pcun_R_4_2",-0.0302239543859317,0.0104963002091957,0.0158668104824909,-0.498966836240574,-0.37533426981842,0.010058259138681
"Pcun_L_4_3",0.0826626830449759,-0.0340658303061027,0.00467136387260168,-0.325100698443914,-0.425989882948865,-0.0389078688328697
"Pcun_R_4_3",-0.00402125330317759,-0.03596437435018,0.0940918668487986,-0.466649662830165,-0.411545306933985,0.00834977368865809
"Pcun_L_4_4",0.162384105604456,-0.0814130635311632,-0.0852394264220637,-0.117692755586703,-0.516105599605738,-0.0669186210972353
"Pcun_R_4_4",0.148350725189948,-0.101126827246591,-0.076665563661531,-0.197552284189316,-0.535335022375925,-0.0639304439253501
"PoG_L_4_1",-0.11827174136397,-0.0351980143153511,0.0433260718167189,-0.641191964326195,-0.47385981318899,-0.05793993753597
"PoG_R_4_1",-0.165534645652014,-0.00888171271777003,0.0299656270865903,-0.694281679313217,-0.44019508713536,-0.0754757130345633
"PoG_L_4_2",-0.0495997690132643,-0.00798291402765746,0.115647603344262,-0.514354134221786,-0.387962222051336,0.116085448149526
"PoG_R_4_2",-0.0457001419879461,0.0220114804058275,0.0709860514275327,-0.526932842201852,-0.326015893653681,0.0641167027221394
"PoG_L_4_3",-0.0853932759787433,-0.0316804643051765,0.00891752910678512,-0.604506660693047,-0.462658145400799,-0.0821440716901602
"PoG_R_4_3",-0.128376617502599,0.00944618713651801,0.0032221428385639,-0.695191916827908,-0.417510889802289,-0.0905182544639169
"PoG_L_4_4",-0.100756165605265,0.0240454744244112,0.0223083238534086,-0.619491232406293,-0.301774181739501,-0.0441935230574817
"PoG_R_4_4",-0.111249656082608,0.0591127298467215,0.0649901659549978,-0.66841319848858,-0.173079206914921,0.0559354673440068
"INS_L_6_1",0.0334595235058799,-0.0215299095002721,0.00507933928675211,-0.204518218447092,-0.443634006205818,0.0315690410188641
"INS_R_6_1",0.0269860648786584,-0.0203203857444042,0.0127109560249783,-0.185134997187716,-0.468484378738681,0.0702191173376612
"INS_L_6_2",-0.0164333442217088,-0.025796179938982,0.00896956694116617,-0.547419000250744,-0.506188252153889,-0.0528423782682791
"INS_R_6_2",-0.0191960265819105,-0.0174994540205394,0.00443318230699404,-0.577380766365547,-0.484800590214069,-0.057075459984651
"INS_L_6_3",0.00377014137143974,-0.0346359411688014,-0.00290994708838803,-0.416091755521455,-0.52169344239104,-0.087841314221624
"INS_R_6_3",-0.00896440106969143,-0.019499160071528,-0.00296383988188694,-0.499803766841361,-0.487183344150953,-0.0919480660528387
"INS_L_6_4",0.00601428200927129,-0.0176037040809459,-0.00856514533718458,-0.402246041267752,-0.473631269925304,-0.0829433812876518
"INS_R_6_4",0.0077154520487891,-0.0152468049777547,-0.00648434884037905,-0.359503809595732,-0.468261844705898,-0.0465838138344106
"INS_L_6_5",0.014602581545274,-0.0241042751273891,0.0107707694118567,-0.303384299173969,-0.449713742831969,0.0268057280108272
"INS_R_6_5",0.0145867740546591,-0.0145364989443375,0.0111893732966778,-0.277907310121282,-0.419983680422563,0.0397104492994749
"INS_L_6_6",0.00876166724346506,-0.0322598755323042,0.0052750247741921,-0.383861640759814,-0.469267620767378,-0.0280874365888047
"INS_R_6_6",0.0133607694050733,-0.0142646974066278,-0.00836685828858253,-0.345977260718112,-0.424135418080478,-0.0613698212622994
"CG_L_7_1",0.0916640603245977,-0.0574127031716144,-0.0627156243486227,-0.102636736939761,-0.525423180390415,-0.086761789437555
"CG_R_7_1",0.071625294766418,-0.0578315289361063,-0.0470830606780938,-0.165808877566257,-0.550928311196893,-0.0759911424298613
"CG_L_7_2",0.00567002771648693,-0.0143404061795979,0.0147034327188343,-0.331730303738736,-0.454407697025828,0.0452078631730489
"CG_R_7_2",0.0197545197927887,-0.0423100108987004,0.0427518301230774,-0.286651254822819,-0.523530454350505,0.0927993709572383
"CG_L_7_3",-0.0385774481298407,-0.00739715705887706,0.100257648224116,-0.451256168987821,-0.384555343147832,0.0955697950733669
"CG_R_7_3",-0.0307181212188095,0.0018641512418941,0.0490740329972332,-0.463755083867437,-0.377191670536599,0.054824420987613
"CG_L_7_4",0.00485057022551828,-0.0211474615922669,0.00857576604416072,-0.424182172551486,-0.416290797852022,-0.02853511115413
"CG_R_7_4",0.00487523880926719,-0.00555509080370027,0.00780080358737835,-0.418310750107293,-0.377357642204476,-0.0221991805929126
"CG_L_7_5",-0.0323794642803118,-0.0151802381273409,0.013306725736854,-0.514076522379087,-0.437337941119966,-0.0272293228777042
"CG_R_7_5",-0.00248614584962501,-0.0221280626138877,0.00942675243620524,-0.420411978161662,-0.463197666348155,-0.0135032819243164
"CG_L_7_6",0.0591503248597722,-0.0296087876323764,-0.0182695051949631,-0.225269980645887,-0.423811744834777,0.00254300455036392
"CG_R_7_6",0.0549642936834098,-0.0538254487513406,-0.00010877172611171,-0.227528261906616,-0.49478363963638,0.0168696477559356
"CG_L_7_7",0.075471199934661,-0.172994109669282,0.125217069594741,-0.247353209570087,-0.585786847664953,0.0966731014929772
"CG_R_7_7",0.0491721469995061,-0.0685223458789342,0.0420765641988263,-0.223352636788844,-0.488154789375317,0.0712857566905874
"Cun_L_5_1",-0.0296508137795759,0.0348929875116499,-0.0267267835688085,-0.481746225146999,-0.222689077544361,-0.133431216228969
"Cun_R_5_1",-0.0670046945079744,0.0581909751069506,-0.185473474268782,-0.514994723967717,-0.176931857961412,-0.348782356819031
"Cun_L_5_2",-0.020912315528301,0.100091637548477,0.0326492632432867,-0.437978604193385,-0.152349617975057,-0.0425365858710867
"Cun_R_5_2",-0.0371344919358367,0.0396669746266892,-0.0122886257111011,-0.479612499960776,-0.274854983808874,-0.109971077853723
"Cun_L_5_3",-0.00973912789613635,0.160702005283336,-0.0314670774907602,-0.371472277953322,0.06477232559795,-0.101175204964688
"Cun_R_5_3",-0.0169546747918767,0.0893876511833035,-0.107487108232182,-0.421768462907932,-0.0858111432248776,-0.260673308609575
"Cun_L_5_4",-0.0124435284395105,-0.144905657942923,0.0705462394147069,-0.465988973331172,-0.53270041429654,0.00480465653824238
"Cun_R_5_4",-0.0587412469098176,-0.201399168441406,0.0496602645854923,-0.528832949113751,-0.57070444829105,-0.0488985082263551
"Cun_L_5_5",-0.00652023365594304,-0.00152953490728194,0.0504078207240015,-0.431023564748477,-0.31418326106362,-0.0280405568732447
"Cun_R_5_5",-0.02609050189444,-0.0454562840953798,0.0792199621134616,-0.48064632877137,-0.389282956497132,-0.0212263827139563
"OcG_L_4_1",-0.0574126516792122,0.120684567242003,0.0760853386097166,-0.480738323196272,-0.124486611281081,-0.0188979400119203
"OcG_R_4_1",-0.0641061185122879,0.0221257144685243,-0.103525024060898,-0.467610652747249,-0.255423943566341,-0.222448447673989
"OcG_L_4_2",-0.0535193737240214,-0.064931212002335,-0.00443544927365033,-0.546136108653895,-0.421222695335441,-0.126434393841192
"OcG_R_4_2",-0.114068734368718,-0.136280886426567,-0.0662421672806389,-0.602356419090072,-0.482870331832329,-0.199007204044791
"OcG_L_4_3",0.00364056461851155,0.276293676525742,-0.0677887984404813,-0.319755411715224,0.110356514009434,-0.100324697923648
"OcG_R_4_3",-0.0426081088408656,0.138861408389755,-0.310617883532399,-0.41858456972078,-0.0921464079568381,-0.363763001117775
"OcG_L_4_4",-0.0780751287832741,0.115599020080851,-0.114983591895002,-0.474245352731422,-0.148865301902509,-0.192640154019717
"OcG_R_4_4",-0.10626206913232,-0.0512764840993108,-0.300890746692235,-0.532380266381974,-0.336007051624025,-0.365708484816786
"sOcG_L_2_1",-0.0264277198937309,0.0942288857678382,0.0339446603048008,-0.462316709547249,-0.112960248449999,-0.0522472232795142
"sOcG_R_2_1",-0.0821158571744934,0.0962326853512653,0.0928095368253072,-0.533538879601431,-0.113569111250466,-0.00846100429820801
