"Full","Male","Female"
0.490049643993407,0.415838874258919,0.450051990428344
0.671644807978807,0.618226444582442,0.648519938025104
0.667106094508542,0.611132854316918,0.651973689637782
0.638672345247785,0.589279369599138,0.606582078942568
0.623085899931003,0.566179838293016,0.589298447475759
0.691797946360829,0.642767189543684,0.663553268159422
0.726240066078751,0.685467469180728,0.685837277369439
0.687809438858168,0.644270134835125,0.651992060936031
0.707928782278473,0.654533171139247,0.682034047745693
0.724151497297737,0.679323181628813,0.692976030070008
0.724436175553746,0.669913517082077,0.705376686619801
0.61191953306098,0.567476954375713,0.565942090384769
0.637328699530764,0.600777306587617,0.58481138325554
0.737420998968237,0.689067091559161,0.722938052091083
0.742062588150165,0.702507825089311,0.713083235465475
0.527677123784161,0.499431662078601,0.447708085776732
0.612249005776475,0.578359786314184,0.55658419589351
0.592162358771097,0.549744068218296,0.535587835396075
0.611238721254412,0.570206186578965,0.549905670135274
0.740304614482304,0.707965922383253,0.694164477880577
0.729796562176888,0.689719631981677,0.697493077057323
0.675944703343638,0.643226831575036,0.62284790277744
0.656103052129322,0.615190662778987,0.61044412075909
0.632794076975136,0.584060594876412,0.589708675365618
0.668729420194402,0.624796639298763,0.619751942448445
0.68018924917093,0.637174216965415,0.638009191436527
0.673227908702153,0.622688251941589,0.646618334820161
0.737835910388962,0.690504858882391,0.712378811340796
0.740811097870579,0.71044735809771,0.69235213593252
0.706622159438221,0.660131031908692,0.666200199175467
0.703548337565444,0.674177331709949,0.63321108928207
0.712332280604703,0.662754390724131,0.680984769201947
0.713585277208212,0.673008983293247,0.668043617256965
0.639204774983876,0.600045866646731,0.60154662546822
0.702923244596298,0.678916100619058,0.644035382107276
