"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"pSTS_R_2_2",-0.00520699379158643,-0.034863355412811,0.0151995770682989,-0.495442144594392,-0.59183525516913,0.0338742496337096
"SPL_L_5_1",-0.0369637350687227,0.0192027496640591,-0.00202427973576257,-0.653303629081019,-0.345454995586439,-0.0872273939600153
"SPL_R_5_1",-0.0949709726027351,0.0408361154626436,0.0736422179798416,-0.70579997057782,-0.291393989737653,0.0382181542239817
"SPL_L_5_2",0.00476353849996657,0.0263613665744907,-0.00899067094118703,-0.502113610882872,-0.327474235837934,-0.0749265514605972
"SPL_R_5_2",-0.0375115021326034,0.0326851863768173,0.0202698456118849,-0.619209952805303,-0.33152734342751,-0.0421393722988604
"SPL_L_5_3",-0.0175873582150375,-0.0196593812910224,0.0213186708792983,-0.567906888447476,-0.47968425276107,-0.00869565937929118
"SPL_R_5_3",-0.0311297802672944,-0.00789393852923834,0.0258812587464046,-0.615274581422263,-0.442821050642867,0.0209239058196966
"SPL_L_5_4",-0.0695076165624372,0.0342108079036715,0.0436205990168028,-0.703407506075594,-0.314754446104481,-0.00932002641848649
"SPL_R_5_4",-0.0856415600580079,0.0377675924058328,0.0722218732260893,-0.697372470945506,-0.275665469088805,0.0705008621549732
"SPL_L_5_5",-0.010365433272191,-0.012019862382028,-0.00204784079415596,-0.567620271640342,-0.445040773947566,-0.0701804878872846
"SPL_R_5_5",-0.018623731139752,-0.0217638762286071,0.0119460382000217,-0.590434386756033,-0.483457914707461,-0.0312726524972497
"IPL_L_6_1",-0.0494232163485277,0.057089574243579,0.043388110803892,-0.589229753116653,-0.307061674471628,-0.0658746919651771
"IPL_R_6_1",-0.0612818571901931,-0.0814845979399197,-0.112038583495297,-0.588387142839277,-0.468057198605817,-0.184351734831229
"IPL_L_6_2",-0.0503481783067268,-0.00262398271598718,-0.056653694133759,-0.622034131273087,-0.406588783684559,-0.144506069773609
"IPL_R_6_2",-0.113492901247648,0.00341945068496011,-0.040091097417293,-0.673521566805792,-0.402394030148588,-0.128923933353834
"IPL_L_6_3",-0.176161446212128,0.0163498114409513,0.0637506769423785,-0.748767574664378,-0.401767984555355,-0.0191062897449888
"IPL_R_6_3",-0.189290900398886,-0.0147410801043288,0.0520545024062923,-0.756053771475046,-0.442954867826956,-0.0270691249409929
"IPL_L_6_4",-0.129661642641339,-0.0379343302237062,-0.00779322475982706,-0.686053532928874,-0.445390261280216,-0.0668659493426282
"IPL_R_6_4",-0.19476507505745,-0.0524003569351692,0.0538065301039833,-0.716184650639577,-0.464218746649664,-0.0158636425919166
"IPL_L_6_5",0.0469823233317991,-0.157346152611588,-0.0522991657923332,-0.523846055349668,-0.530582546787985,-0.088240743055886
"IPL_R_6_5",-0.0663743569868146,-0.179262896970427,-0.077689492051088,-0.600908205829093,-0.586114461423888,-0.115959668109798
"IPL_L_6_6",-0.0811749776056626,-0.112898784989831,0.0821950383202915,-0.563047317813194,-0.510243807881618,0.0441541899648769
"IPL_R_6_6",-0.163917381259477,-0.151953972960915,0.147872067610982,-0.631409095109755,-0.537223431248643,0.0665888339480525
"Pcun_L_4_1",0.0319441929063536,-0.0396510835471116,-0.0282445082358927,-0.442456336009689,-0.524431402203278,-0.0846100677939971
"Pcun_R_4_1",-0.00202779243703409,-0.0165968647165266,-0.0102695750904839,-0.529458963077043,-0.472342764997243,-0.070855518694062
"Pcun_L_4_2",0.0018312163719688,-0.0248542651549512,0.0365329866692843,-0.473551761791196,-0.481423799685842,0.0222847242307556
"Pcun_R_4_2",-0.0317744699422798,-0.00959249048997091,0.0646281388554708,-0.546644843766441,-0.437365445591345,0.0447359811365912
"Pcun_L_4_3",0.0766971057889355,-0.056311637695894,-0.101440674720872,-0.382015473237738,-0.507098841801937,-0.181152046603152
"Pcun_R_4_3",-0.00365639162655148,-0.0409909341325297,-0.112841435594729,-0.516927815756335,-0.46626717903801,-0.190160362558059
"Pcun_L_4_4",0.144536106196595,-0.12698190407717,-0.104680564438589,-0.185940856082592,-0.620979984664607,-0.132013033056277
"Pcun_R_4_4",0.130446150142252,-0.137434730790475,-0.130022516696849,-0.264140663058959,-0.615069058699039,-0.156120934082221
"PoG_L_4_1",-0.11986102632005,-0.0348120243779639,0.126797908923095,-0.69532321519946,-0.491170624811085,0.0440357253698491
"PoG_R_4_1",-0.168323348225571,-0.0236082707019857,0.116153323091022,-0.748807139830268,-0.469843392726922,0.0211999792717557
"PoG_L_4_2",-0.0529478241820645,-0.0599023694091994,0.0887111858475515,-0.567987414303649,-0.51334994671569,0.0773577974331356
"PoG_R_4_2",-0.0512995940753156,-0.0465944880682256,0.0779991429432406,-0.583220918665846,-0.485328838980534,0.0696112320586805
"PoG_L_4_3",-0.0862402141279184,-0.0194677732584531,0.120180985538027,-0.65492829145773,-0.458198829796415,0.0774697948942759
"PoG_R_4_3",-0.130478082108792,-0.00460313435813556,0.100426072374109,-0.748299920461565,-0.446829680530545,0.0522885871567953
"PoG_L_4_4",-0.0919810009305972,0.0617814283431122,0.105720351537426,-0.648428027049873,-0.264739476079059,0.0621112825201827
"PoG_R_4_4",-0.101296335905962,0.0717216547217138,0.0976909867567649,-0.685790447295627,-0.165915109395543,0.0956542859887112
"INS_L_6_1",0.0245842690213072,-0.068374247938554,0.00963318585981059,-0.278683010222991,-0.655312724778188,0.0261996025591659
"INS_R_6_1",0.0200183066316758,-0.0580274641201385,0.0096860986525486,-0.258232490400696,-0.673176273952957,0.0387840740104011
"INS_L_6_2",-0.0189309992040595,-0.0285509889423336,-0.0124216178727082,-0.605953799979492,-0.536227947469341,-0.138061048734014
"INS_R_6_2",-0.0212474547379719,-0.0205990008210039,-0.00909303518397794,-0.634435307454896,-0.514737887095667,-0.130140743704021
"INS_L_6_3",-0.00117850990127489,-0.0450830827642091,-0.011253525213778,-0.482032834276025,-0.585873538838063,-0.115991702629387
"INS_R_6_3",-0.0127111283385397,-0.0302838071881845,-0.00784577518568807,-0.563214783186165,-0.549079977647072,-0.10853337186951
"INS_L_6_4",0.00190916030773044,-0.0306632984291004,-0.012526659195739,-0.468413256094017,-0.568444194140783,-0.119546924471092
"INS_R_6_4",0.00304030194677737,-0.0340293576633285,-0.00740350719073633,-0.42657012225882,-0.58661225571557,-0.067892841739983
"INS_L_6_5",0.00783249893735444,-0.057080995921161,0.00640698381944519,-0.373997041958929,-0.628023153311179,-0.0133996152164255
"INS_R_6_5",0.00884331573384417,-0.0467362297304549,0.0123960517090104,-0.34687117462327,-0.610979203232099,0.0254948040365373
