"brain","fitted_beh","ci_lower","ci_upper"
-2.22911312310888,-0.584483331177129,-0.753583002695008,-0.41538365965925
-2.1969411836121,-0.576047706186826,-0.743117731972273,-0.40897768040138
-2.16476924411532,-0.567612081196524,-0.732657551163821,-0.402566611229226
-2.13259730461853,-0.559176456206221,-0.722202649898474,-0.396150262513967
-2.10042536512175,-0.550740831215918,-0.711753226810554,-0.389728435621282
-2.06825342562497,-0.542305206225615,-0.701309490044462,-0.383300922406768
-2.03608148612818,-0.533869581235312,-0.690871657790518,-0.376867504680107
-2.0039095466314,-0.52543395624501,-0.680439958854038,-0.370427953635981
-1.97173760713462,-0.516998331254707,-0.670014633259739,-0.363982029249675
-1.93956566763783,-0.508562706264404,-0.659595932893652,-0.357529479635156
-1.90739372814105,-0.500127081274101,-0.649184122184853,-0.351070040363349
-1.87522178864426,-0.491691456283799,-0.638779478829412,-0.344603433738185
-1.84304984914748,-0.483255831293496,-0.628382294559054,-0.338129368027937
-1.8108779096507,-0.474820206303193,-0.617992875957152,-0.331647536649234
-1.77870597015391,-0.46638458131289,-0.607611545324707,-0.325157617301073
-1.74653403065713,-0.457948956322587,-0.5972386415991,-0.318659271046075
-1.71436209116035,-0.449513331332285,-0.586874521328391,-0.312152141336179
-1.68219015166356,-0.441077706341982,-0.576519559704021,-0.305635852979943
-1.65001821216678,-0.432642081351679,-0.566174151654746,-0.299110011048612
-1.61784627267,-0.424206456361376,-0.555838713004586,-0.292574199718167
-1.58567433317321,-0.415770831371074,-0.545513681697501,-0.286027981044646
-1.55350239367643,-0.407335206380771,-0.535199519091351,-0.27947089367019
-1.52133045417964,-0.398899581390468,-0.52489671132347,-0.272902451457466
-1.48915851468286,-0.390463956400165,-0.514605770749884,-0.266322142050446
-1.45698657518608,-0.382028331409863,-0.504327237459785,-0.25972942535994
-1.42481463568929,-0.37359270641956,-0.494061680866331,-0.253123731972789
-1.39264269619251,-0.365157081429257,-0.48380970137415,-0.246504461484364
-1.36047075669573,-0.356721456438954,-0.473571932123048,-0.23987098075486
-1.32829881719894,-0.348285831448651,-0.463349040806345,-0.233222622090958
-1.29612687770216,-0.339850206458349,-0.453141731560922,-0.226558681355775
-1.26395493820537,-0.331414581468046,-0.442950746924471,-0.219878416011621
-1.23178299870859,-0.322978956477743,-0.432776869853456,-0.21318104310203
-1.19961105921181,-0.31454333148744,-0.422620925793011,-0.20646573718187
-1.16743911971502,-0.306107706497138,-0.41248378478723,-0.199731628207045
-1.13526718021824,-0.297672081506835,-0.402366363615083,-0.192977799398586
-1.10309524072146,-0.289236456516532,-0.392269627933434,-0.18620328509963
-1.07092330122467,-0.280800831526229,-0.382194594404274,-0.179407068648184
-1.03875136172789,-0.272365206535926,-0.372142332778343,-0.172588080293509
-1.00657942223111,-0.263929581545624,-0.362113967901615,-0.165745195189632
-0.974407482734321,-0.255493956555321,-0.352110681604825,-0.158877231505817
-0.942235543237538,-0.247058331565018,-0.342133714429152,-0.151982948700884
-0.910063603740754,-0.238622706574715,-0.332184367133478,-0.145061046015952
-0.87789166424397,-0.230187081584413,-0.322264001920327,-0.138110161248499
-0.845719724747187,-0.22175145659411,-0.312374043308795,-0.131128869879424
-0.813547785250403,-0.213315831603807,-0.302515978573734,-0.12411568463388
-0.781375845753619,-0.204880206613504,-0.292691357661272,-0.117069055565737
-0.749203906256836,-0.196444581623202,-0.282901792482056,-0.109987370764347
-0.717031966760052,-0.188008956632899,-0.273148955475585,-0.102868957790213
-0.684860027263268,-0.179573331642596,-0.26343457733245,-0.0957120859527418
-0.652688087766485,-0.171137706652293,-0.2537604437569,-0.0885149695476863
-0.620516148269701,-0.16270208166199,-0.24412839115064,-0.0812757721733411
-0.588344208772917,-0.154266456671688,-0.234540301101284,-0.0739926122420913
-0.556172269276134,-0.145830831681385,-0.224998093566296,-0.0666635697964732
-0.52400032977935,-0.137395206691082,-0.215503718656698,-0.0592866947254664
-0.491828390282566,-0.128959581700779,-0.206059146945291,-0.0518600164562677
-0.459656450785783,-0.120523956710477,-0.196666358252483,-0.0443815551684705
-0.427484511288999,-0.112088331720174,-0.187327328899541,-0.0368493345408062
-0.395312571792215,-0.103652706729871,-0.178044017464466,-0.029261395995276
-0.363140632295432,-0.0952170817395682,-0.168818349129109,-0.0216158143500273
-0.330968692798648,-0.0867814567492654,-0.159652198766647,-0.0139107147318842
-0.298796753301864,-0.0783458317589627,-0.15054737298394,-0.0061442905339849
-0.26662481380508,-0.0699102067686598,-0.141505591400925,0.00168517786360546
-0.234452874308297,-0.0614745817783571,-0.132528467515193,0.00957930395847838
