"brain","fitted_beh","ci_lower","ci_upper"
1.55350239367643,0.407335206380771,0.27947089367019,0.535199519091351
1.58567433317321,0.415770831371073,0.286027981044646,0.545513681697501
1.61784627266999,0.424206456361376,0.292574199718167,0.555838713004586
1.65001821216678,0.432642081351679,0.299110011048612,0.566174151654746
1.68219015166356,0.441077706341982,0.305635852979943,0.576519559704021
1.71436209116034,0.449513331332284,0.312152141336179,0.58687452132839
1.74653403065713,0.457948956322587,0.318659271046074,0.5972386415991
1.77870597015391,0.46638458131289,0.325157617301073,0.607611545324707
1.8108779096507,0.474820206303193,0.331647536649234,0.617992875957151
1.84304984914748,0.483255831293495,0.338129368027937,0.628382294559054
1.87522178864426,0.491691456283798,0.344603433738185,0.638779478829412
1.90739372814105,0.500127081274101,0.351070040363349,0.649184122184853
1.93956566763783,0.508562706264404,0.357529479635156,0.659595932893651
1.97173760713461,0.516998331254707,0.363982029249674,0.670014633259739
2.0039095466314,0.525433956245009,0.370427953635981,0.680439958854038
2.03608148612818,0.533869581235312,0.376867504680107,0.690871657790518
2.06825342562496,0.542305206225615,0.383300922406768,0.701309490044462
2.10042536512175,0.550740831215918,0.389728435621282,0.711753226810554
2.13259730461853,0.559176456206221,0.396150262513967,0.722202649898474
2.16476924411532,0.567612081196523,0.402566611229225,0.732657551163821
2.1969411836121,0.576047706186826,0.40897768040138,0.743117731972272
2.22911312310888,0.584483331177129,0.41538365965925,0.753583002695008
2.26128506260567,0.592918956167432,0.421784730101338,0.764053182233525
2.29345700210245,0.601354581157734,0.428181064743392,0.774528097572077
2.32562894159924,0.609790206148037,0.434572828940017,0.785007583356057
2.35780088109602,0.61822583113834,0.44096018078191,0.79549148149477
2.3899728205928,0.626661456128643,0.447343271470198,0.805979640787087
2.42214476008959,0.635097081118945,0.45372224566928,0.816471916568611
2.45431669958637,0.643532706109248,0.460097241839473,0.826968170379024
2.48648863908315,0.651968331099551,0.466468392550709,0.837468269648393
2.51866057857994,0.660403956089854,0.472835824778424,0.847972087401283
2.55083251807672,0.668839581080157,0.479199660182734,0.858479501977579
2.5830044575735,0.677275206070459,0.48556001537191,0.868990396769009
2.61517639707029,0.685710831060762,0.491917002151112,0.879504659970413
2.64734833656707,0.694146456051065,0.498270727757266,0.890022184344863
2.67952027606386,0.702582081041368,0.504621295080939,0.900542867001797
2.71169221556064,0.71101770603167,0.510968802875975,0.911066609187366
2.74386415505742,0.719453331021973,0.517313345957652,0.921593316086295
2.77603609455421,0.727888956012276,0.523655015390025,0.932122896634527
2.80820803405099,0.736324581002579,0.529993898663128,0.942655263342029
2.84037997354777,0.744760205992882,0.536330079860609,0.953190332125154
2.87255191304456,0.753195830983184,0.542663639818393,0.963728022147975
2.90472385254134,0.761631455973487,0.548994656274887,0.974268255672087
2.93689579203812,0.77006708096379,0.555323204013227,0.984810957914353
2.96906773153491,0.778502705954093,0.561649354996041,0.995356056912144
3.00123967103169,0.786938330944395,0.567973178493156,1.00590348339563
3.03341161052848,0.795373955934698,0.57429474120266,1.01645317066674
3.06558355002526,0.803809580925001,0.58061410736571,1.02700505448429
3.09775548952204,0.812245205915304,0.586931338875436,1.03755907295517
3.12992742901883,0.820680830905606,0.593246495380287,1.04811516643093
3.16209936851561,0.829116455895909,0.59955963438213,1.05867327740969
3.19427130801239,0.837552080886212,0.605870811329399,1.06923335044302
3.22644324750918,0.845987705876515,0.612180079705585,1.07979533204744
3.25861518700596,0.854423330866818,0.618487491113305,1.09035917062033
3.29078712650275,0.86285895585712,0.62479309535422,1.10092481636002
3.32295906599953,0.871294580847423,0.631096940505018,1.11149222118983
3.35513100549631,0.879730205837726,0.637399072989687,1.12206133868576
3.3873029449931,0.888165830828029,0.643699537648275,1.13263212400778
3.41947488448988,0.896601455818332,0.649998377802329,1.14320453383433
