ROI_ID,Original_xloading_m2,Sign_oriented_value_used_for_NIfTI
72,-0.707702737880965,0.707702737880965
73,-0.737063312970289,0.737063312970289
74,-0.732229288661699,0.732229288661699
75,-0.614559046902287,0.614559046902287
76,-0.660464111422187,0.660464111422187
77,-0.524998817104072,0.524998817104072
78,-0.561887846222901,0.561887846222901
79,-0.56653569943554,0.56653569943554
80,-0.660825351051555,0.660825351051555
81,-0.560962121506561,0.560962121506561
82,-0.611940213266054,0.611940213266054
83,-0.473805112977794,0.473805112977794
84,-0.502215255295472,0.502215255295472
85,-0.49831093882773,0.49831093882773
86,-0.560546523118486,0.560546523118486
87,-0.55658302946561,0.55658302946561
88,-0.631566765947922,0.631566765947922
89,-0.626166949167902,0.626166949167902
90,-0.567217590673983,0.567217590673983
91,-0.529975148501096,0.529975148501096
92,-0.478813901345295,0.478813901345295
93,-0.45613188269579,0.45613188269579
94,-0.486648395258821,0.486648395258821
95,-0.490095872998505,0.490095872998505
96,-0.517461369493098,0.517461369493098
97,-0.526701403856034,0.526701403856034
98,-0.535649361311234,0.535649361311234
99,-0.551450406797192,0.551450406797192
100,-0.562054589742662,0.562054589742662
101,-0.572578515325072,0.572578515325072
102,-0.62048802928221,0.62048802928221
103,-0.647992546702031,0.647992546702031
104,-0.663842091295289,0.663842091295289
105,-0.662463041232753,0.662463041232753
106,-0.602690742953428,0.602690742953428
107,-0.615854890280149,0.615854890280149
108,-0.601059963489009,0.601059963489009
109,-0.56603540367927,0.56603540367927
110,-0.593707719354313,0.593707719354313
111,-0.64696171651114,0.64696171651114
112,-0.638816765764917,0.638816765764917
113,-0.706460047743296,0.706460047743296
114,-0.64905221065881,0.64905221065881
115,-0.603921343740157,0.603921343740157
116,-0.554776200666289,0.554776200666289
117,-0.512596546400721,0.512596546400721
118,-0.529102249673581,0.529102249673581
119,-0.658892036192648,0.658892036192648
120,-0.6778563325558,0.6778563325558
121,-0.556302544965579,0.556302544965579
122,-0.575062672926675,0.575062672926675
123,-0.521985786166181,0.521985786166181
124,-0.591354532725325,0.591354532725325
125,-0.551987297611176,0.551987297611176
126,-0.567596325577884,0.567596325577884
127,-0.56335892831862,0.56335892831862
128,-0.553884206156668,0.553884206156668
129,-0.555386870589092,0.555386870589092
130,-0.590768451988149,0.590768451988149
131,-0.590593656517564,0.590593656517564
132,-0.615983472030257,0.615983472030257
133,-0.573639352478444,0.573639352478444
134,-0.587849249041451,0.587849249041451
135,-0.517341465586287,0.517341465586287
136,-0.536512925096395,0.536512925096395
137,-0.454006053167201,0.454006053167201
138,-0.501192819398698,0.501192819398698
139,-0.522660230076078,0.522660230076078
140,-0.551248506220948,0.551248506220948
141,-0.484533277431216,0.484533277431216
142,-0.53144007560963,0.53144007560963
143,-0.496431521459519,0.496431521459519
144,-0.540751733132459,0.540751733132459
145,-0.68954448101066,0.68954448101066
146,-0.681221775758609,0.681221775758609
147,-0.652096460051749,0.652096460051749
148,-0.638848567788931,0.638848567788931
149,-0.705837857423309,0.705837857423309
150,-0.734436358164129,0.734436358164129
151,-0.755276900378766,0.755276900378766
152,-0.783447285212155,0.783447285212155
153,-0.759656307203436,0.759656307203436
154,-0.766255404998894,0.766255404998894
155,-0.653206344137842,0.653206344137842
156,-0.674342928152337,0.674342928152337
157,-0.752081516722423,0.752081516722423
158,-0.755497642893508,0.755497642893508
159,-0.571821260573827,0.571821260573827
160,-0.65244209069929,0.65244209069929
161,-0.612259865048772,0.612259865048772
162,-0.62300180085966,0.62300180085966
163,-0.741875557110564,0.741875557110564
164,-0.724840307299019,0.724840307299019
165,-0.686127064529499,0.686127064529499
166,-0.668562751334992,0.668562751334992
167,-0.646835907089878,0.646835907089878
168,-0.683491706030689,0.683491706030689
169,-0.699016785530611,0.699016785530611
170,-0.693546013018469,0.693546013018469
171,-0.748092503556994,0.748092503556994
172,-0.741901530916954,0.741901530916954
173,-0.721825841925489,0.721825841925489
174,-0.711509755640975,0.711509755640975
175,-0.741829250398424,0.741829250398424
176,-0.742981371578335,0.742981371578335
177,-0.655517005903888,0.655517005903888
178,-0.708191494122187,0.708191494122187
179,-0.667265893780679,0.667265893780679
180,-0.667437493953028,0.667437493953028
181,-0.699529367461164,0.699529367461164
182,-0.695901173594589,0.695901173594589
183,-0.674935073890224,0.674935073890224
184,-0.69543234982529,0.69543234982529
185,-0.715307558705299,0.715307558705299
186,-0.739514446833292,0.739514446833292
187,-0.72048292841848,0.72048292841848
188,-0.692461903761468,0.692461903761468
189,-0.59957928356745,0.59957928356745
190,-0.402773648692914,0.402773648692914
191,-0.648386445752968,0.648386445752968
192,-0.664438098692662,0.664438098692662
193,-0.499506298192068,0.499506298192068
194,-0.467226012758559,0.467226012758559
195,-0.702466637432475,0.702466637432475
196,-0.649943632382786,0.649943632382786
197,-0.73718650062271,0.73718650062271
198,-0.766566362227217,0.766566362227217
199,-0.502477617399147,0.502477617399147
200,-0.378833691461851,0.378833691461851
201,-0.542084984605672,0.542084984605672
202,-0.511277888894371,0.511277888894371
203,-0.492889061841821,0.492889061841821
204,-0.323524723511515,0.323524723511515
205,-0.505579729016469,0.505579729016469
206,-0.406998031969211,0.406998031969211
207,-0.553260801558147,0.553260801558147
208,-0.555680418435954,0.555680418435954
209,-0.561923851304611,0.561923851304611
210,-0.544015275805473,0.544015275805473
211,-0.629798421732515,0.629798421732515
212,-0.626584276172423,0.626584276172423
213,-0.587023331537388,0.587023331537388
214,-0.611255228740189,0.611255228740189
215,-0.643730529029749,0.643730529029749
216,-0.63725140935341,0.63725140935341
217,-0.686448648283676,0.686448648283676
218,-0.692159591588919,0.692159591588919
