ROI_ID,Original_xloading_m2,Sign_oriented_value_used_for_NIfTI
203,-0.471882209948485,0.471882209948485
204,-0.299526936012102,0.299526936012102
205,-0.471235245559229,0.471235245559229
206,-0.369055829622363,0.369055829622363
207,-0.517122459175397,0.517122459175397
208,-0.505091467769744,0.505091467769744
209,-0.516874309620644,0.516874309620644
210,-0.487723051991224,0.487723051991224
211,-0.598120597908515,0.598120597908515
212,-0.5905588412344,0.5905588412344
213,-0.543602864062314,0.543602864062314
214,-0.569084063760893,0.569084063760893
215,-0.612662083102285,0.612662083102285
216,-0.603407757261888,0.603407757261888
217,-0.654243314470132,0.654243314470132
218,-0.662972920025861,0.662972920025861
