ROI_ID,Original_xloading_m2,Sign_oriented_value_used_for_NIfTI
96,-0.220431575362445,0.220431575362445
97,-0.431997001629889,0.431997001629889
98,-0.46593861625993,0.46593861625993
99,-0.367373978870012,0.367373978870012
100,-0.436905455416586,0.436905455416586
101,-0.319868839995465,0.319868839995465
102,-0.389248385662108,0.389248385662108
103,-0.413610007903255,0.413610007903255
104,-0.390403075264104,0.390403075264104
105,-0.607771437952721,0.607771437952721
106,-0.619526490966543,0.619526490966543
107,-0.535084405142661,0.535084405142661
108,-0.602784799200333,0.602784799200333
109,-0.289231886286434,0.289231886286434
110,-0.221705180110185,0.221705180110185
111,-0.357838348429825,0.357838348429825
112,-0.272076332927531,0.272076332927531
113,-0.556912390871911,0.556912390871911
114,-0.485998555963979,0.485998555963979
115,-0.278747936029901,0.278747936029901
116,-0.157108250554015,0.157108250554015
117,-0.330214679872741,0.330214679872741
118,-0.274186088217028,0.274186088217028
119,-0.550389041744227,0.550389041744227
120,-0.550799778983007,0.550799778983007
121,-0.485988212078034,0.485988212078034
122,-0.539372942367646,0.539372942367646
123,-0.483406156152681,0.483406156152681
124,-0.59183525516913,0.59183525516913
125,-0.345454995586439,0.345454995586439
126,-0.291393989737653,0.291393989737653
127,-0.327474235837934,0.327474235837934
128,-0.33152734342751,0.33152734342751
129,-0.47968425276107,0.47968425276107
130,-0.442821050642867,0.442821050642867
131,-0.314754446104481,0.314754446104481
132,-0.275665469088805,0.275665469088805
133,-0.445040773947566,0.445040773947566
134,-0.483457914707461,0.483457914707461
135,-0.307061674471628,0.307061674471628
136,-0.468057198605817,0.468057198605817
137,-0.406588783684559,0.406588783684559
138,-0.402394030148588,0.402394030148588
139,-0.401767984555355,0.401767984555355
140,-0.442954867826956,0.442954867826956
141,-0.445390261280216,0.445390261280216
142,-0.464218746649664,0.464218746649664
143,-0.530582546787985,0.530582546787985
144,-0.586114461423888,0.586114461423888
145,-0.510243807881618,0.510243807881618
146,-0.537223431248643,0.537223431248643
