"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"Pcun_L_4_3",0.0851128997937794,0.0252092491955361,-0.0250223543353956,-0.285950927397308,-0.173110738465931,-0.156209916310294
"Pcun_R_4_3",0.000249863443635528,0.0235834376193552,0.0677951946213433,-0.427364085829861,-0.188706746719137,-0.0934280466888275
"Pcun_L_4_4",0.16748653793308,0.00633864221021498,-0.130277822164529,-0.0717473989464745,-0.194654147629748,-0.210592387501066
"Pcun_R_4_4",0.155447019094912,-0.0051205676103005,-0.124210814167107,-0.149291367838904,-0.226096688054465,-0.19993091467056
"PoG_L_4_1",-0.11364484396272,-0.0513188065843136,0.0570374230237001,-0.595562344582571,-0.318676674591273,-0.119697239121408
"PoG_R_4_1",-0.163479862668076,-0.0224364456420018,0.0361451969955082,-0.651917356947206,-0.287814478747511,-0.142832189284341
"PoG_L_4_2",-0.0477075723912301,0.0697205298474721,0.0743121403355257,-0.476277650733201,-0.0932654565713872,-0.0279264643850998
"PoG_R_4_2",-0.0473156753762941,0.0949721691556944,0.0257672321920975,-0.495494265470379,-0.0347121449383654,-0.0898180778250984
"PoG_L_4_3",-0.0816122743212516,-0.0602657519733742,0.0287022799743099,-0.560204750411695,-0.332385356416669,-0.130170267116647
"PoG_R_4_3",-0.12859457482388,-0.00645977547263472,0.00789286433235411,-0.655152503516488,-0.272642892824662,-0.157170918299362
"PoG_L_4_4",-0.101835374211933,-0.0294034165887695,0.0509139495279684,-0.589451189809829,-0.232222254268026,-0.0727577588403929
"PoG_R_4_4",-0.115285337175031,0.0312746563467324,0.0756156329506938,-0.649161653381654,-0.096514711360547,0.0116797608394768
"INS_L_6_1",0.0349322211652313,0.0341612758546135,-0.0256107132691719,-0.164307419272114,-0.0669341218234506,-0.152192212559173
"INS_R_6_1",0.028534989308847,0.0296497173410638,-0.0142302164944653,-0.142270773565168,-0.068332094591849,-0.121702040598125
"INS_L_6_2",-0.0139249967072259,-0.00882658592930534,0.00172611326863888,-0.499605001200965,-0.28530758881417,-0.148145327744373
"INS_R_6_2",-0.0174983659303132,-0.00493894765775013,-0.00152454888652786,-0.531502884310235,-0.270945747893401,-0.152035276764389
"INS_L_6_3",0.00681483184797624,-0.0112644337299816,-0.0131783044403985,-0.367983294717247,-0.281974737975898,-0.190989426952953
"INS_R_6_3",-0.00728652675993429,-0.00032727717824253,-0.012984378274208,-0.454697042817022,-0.253492592185015,-0.198873150427865
"INS_L_6_4",0.00737974098908561,0.000659817533431556,-0.0181476617896366,-0.358901749131335,-0.217352312766627,-0.201887961532238
"INS_R_6_4",0.00880550317654176,0.0104611033855525,-0.020841119598483,-0.316716821725571,-0.169864583438857,-0.188682260708659
"INS_L_6_5",0.0166269602518899,0.0163558216920377,-0.0102647084916171,-0.261836375239237,-0.118696582877406,-0.131155843434832
"INS_R_6_5",0.0157024389929461,0.025405388686943,-0.0107285474856848,-0.239327986535097,-0.068272006178307,-0.133323869057959
"INS_L_6_6",0.0115029365356376,0.00910520575233851,-0.0158542499791912,-0.340509267699742,-0.181582987286304,-0.162861530302158
"INS_R_6_6",0.0142205300077286,0.0203135590361664,-0.0283589984620845,-0.307713851114721,-0.124477918768097,-0.210537704694457
"CG_L_7_1",0.0955240630797752,-0.0173177465445337,-0.081752858175209,-0.0558669901810794,-0.232251966568515,-0.212361044382781
"CG_R_7_1",0.075893822230593,-0.0241563983577048,-0.0616204574052227,-0.116085324720826,-0.268333949485535,-0.193029238141974
"CG_L_7_2",0.00711469344655251,-0.00121744251561013,0.00953681042626295,-0.288564864452563,-0.203972855661029,-0.0612438758382757
"CG_R_7_2",0.0240453758706805,-0.00862227051681986,0.0307230088125745,-0.236738536000322,-0.229536467237652,-0.0272227501885156
"CG_L_7_3",-0.0368517959393824,0.0542202673886334,0.0682390330468511,-0.413732781099982,-0.12205251392317,-0.0279874467246134
"CG_R_7_3",-0.030405397865637,0.0370812344215113,0.0291214563498959,-0.427249108924818,-0.139312522132535,-0.0574929359323763
"CG_L_7_4",0.00691518312203759,-0.0133592902485745,0.00718185177354852,-0.384812853302541,-0.227156121547891,-0.10969251434666
"CG_R_7_4",0.0053666285791702,0.00861787527161487,0.000331808810943163,-0.382908844336409,-0.15813139389964,-0.126633325020901
"CG_L_7_5",-0.0307668060655584,0.00169647987003426,0.00451621714198907,-0.472508281854292,-0.22926555675434,-0.12048320975714
"CG_R_7_5",-0.000327213095634386,-0.0102206865006786,0.00538708299954688,-0.376560679536011,-0.250094311560758,-0.102466753963976
